time_in,side,entry,sl,tp,lots,exit_time,exit_price,pnl_usd,,reason,cap_after
2024-03-22 13:00:00,BUY,2174.481,2168.8029285714288,2185.837142857143,0.0,196.35007142857148,2024-03-22 15:00:00,2168.8029285714288,-0.0,SL,196.35
2024-03-22 16:00:00,SELL,2166.059,2171.697357142857,2154.782285714286,0.0,196.35007142857148,2024-03-24 22:00:00,2166.313,-0.0,Reversal,196.35
2024-03-24 23:00:00,BUY,2166.404,2160.8441428571427,2177.523714285714,0.0,196.35007142857148,2024-03-25 02:00:00,2177.523714285714,0.0,TP,196.35
2024-03-25 07:00:00,SELL,2165.413,2170.5547857142856,2155.1294285714284,0.0,196.35007142857148,2024-03-25 10:00:00,2170.5547857142856,-0.0,SL,196.35
2024-03-25 11:00:00,BUY,2168.305,2163.4342857142856,2178.0464285714284,0.0,196.35007142857148,2024-03-25 13:00:00,2178.0464285714284,0.0,TP,196.35
2024-03-25 18:00:00,SELL,2174.651,2179.0980714285715,2165.756857142857,0.0,196.35007142857148,2024-03-26 07:00:00,2171.434,0.0,Reversal,196.35
2024-03-26 08:00:00,BUY,2172.99,2169.7542857142853,2179.4614285714283,0.0,196.35007142857148,2024-03-26 09:00:00,2179.4614285714283,0.0,TP,196.35
2024-03-26 10:00:00,BUY,2190.846,2186.071857142857,2200.3942857142856,0.0,196.35007142857148,2024-03-26 13:00:00,2186.071857142857,-0.0,SL,196.35
2024-03-26 15:00:00,SELL,2179.263,2186.3033571428573,2165.1822857142856,0.0,196.35007142857148,2024-03-26 22:00:00,2177.304,0.0,Reversal,196.35
2024-03-26 23:00:00,BUY,2178.184,2171.5365714285717,2191.4788571428576,0.0,196.35007142857148,2024-03-27 01:00:00,2177.469,-0.0,Reversal,196.35
2024-03-27 03:00:00,BUY,2175.962,2170.8495714285714,2186.186857142857,0.0,196.35007142857148,2024-03-27 09:00:00,2186.186857142857,0.0,TP,196.35
2024-03-27 10:00:00,BUY,2189.191,2184.1497857142854,2199.2734285714287,0.0,196.35007142857148,2024-03-27 13:00:00,2184.1497857142854,-0.0,SL,196.35
2024-03-27 20:00:00,BUY,2193.332,2187.1235714285713,2205.748857142857,0.0,196.35007142857148,2024-03-28,2190.723,-0.0,Reversal,196.35
2024-03-28 02:00:00,BUY,2189.41,2184.8627857142856,2198.5044285714284,0.0,196.35007142857148,2024-03-28 05:00:00,2198.5044285714284,0.0,TP,196.35
2024-03-28 08:00:00,SELL,2193.737,2197.822142857143,2185.5667142857146,0.0,196.35007142857148,2024-03-28 09:00:00,2197.822142857143,-0.0,SL,196.35
2024-03-28 10:00:00,BUY,2197.762,2192.585142857143,2208.115714285714,0.0,196.35007142857148,2024-03-28 11:00:00,2208.115714285714,0.0,TP,196.35
2024-03-28 12:00:00,BUY,2210.258,2204.3631428571425,2222.047714285714,0.0,196.35007142857148,2024-03-28 13:00:00,2204.3631428571425,-0.0,SL,196.35
2024-03-28 16:00:00,BUY,2215.89,2208.0427857142854,2231.5844285714284,0.0,196.35007142857148,2024-03-28 20:00:00,2231.5844285714284,0.0,TP,196.35
2024-03-31 22:00:00,BUY,2239.784,2230.4372857142857,2258.477428571429,0.0,196.35007142857148,2024-04-01 01:00:00,2258.477428571429,0.0,TP,196.35
2024-04-01 03:00:00,BUY,2257.179,2247.8489285714286,2275.839142857143,0.0,196.35007142857148,2024-04-01 08:00:00,2257.562,0.0,Reversal,196.35
2024-04-01 09:00:00,SELL,2257.184,2265.3112142857144,2240.9295714285718,0.0,196.35007142857148,2024-04-01 13:00:00,2240.9295714285718,0.0,TP,196.35
2024-04-01 14:00:00,SELL,2246.362,2254.652,2229.782,0.0,196.35007142857148,2024-04-01 20:00:00,2244.613,0.0,Reversal,196.35
2024-04-01 22:00:00,BUY,2250.65,2242.575928571429,2266.798142857143,0.0,196.35007142857148,2024-04-02 13:00:00,2266.798142857143,0.0,TP,196.35
2024-04-02 14:00:00,BUY,2265.295,2257.606285714286,2280.6724285714286,0.0,196.35007142857148,2024-04-02 15:00:00,2257.606285714286,-0.0,SL,196.35
2024-04-02 19:00:00,BUY,2271.413,2262.9164285714287,2288.4061428571426,0.0,196.35007142857148,2024-04-03 07:00:00,2281.975,0.0,Reversal,196.35
2024-04-03 08:00:00,SELL,2271.174,2277.6565,2258.209,0.0,196.35007142857148,2024-04-03 13:00:00,2277.6565,-0.0,SL,196.35
2024-04-03 14:00:00,BUY,2275.141,2268.647214285714,2288.1285714285714,0.0,196.35007142857148,2024-04-03 15:00:00,2288.1285714285714,0.0,TP,196.35
2024-04-03 16:00:00,BUY,2286.294,2278.9085,2301.0649999999996,0.0,196.35007142857148,2024-04-03 20:00:00,2301.0649999999996,0.0,TP,196.35
2024-04-03 22:00:00,BUY,2299.353,2292.4822142857142,2313.0945714285713,0.0,196.35007142857148,2024-04-04 05:00:00,2298.881,-0.0,Reversal,196.35
2024-04-04 06:00:00,SELL,2295.278,2300.4764999999998,2284.881,0.0,196.35007142857148,2024-04-04 12:00:00,2284.881,0.0,TP,196.35
2024-04-04 14:00:00,BUY,2287.431,2282.221642857143,2297.849714285714,0.0,196.35007142857148,2024-04-04 18:00:00,2297.849714285714,0.0,TP,196.35
2024-04-04 19:00:00,SELL,2304.069,2311.762357142857,2288.6822857142856,0.0,196.35007142857148,2024-04-04 20:00:00,2288.6822857142856,0.0,TP,196.35
2024-04-05 01:00:00,SELL,2283.098,2292.2195714285713,2264.8548571428573,0.0,196.35007142857148,2024-04-05 07:00:00,2279.059,0.0,Reversal,196.35
2024-04-05 08:00:00,BUY,2289.014,2280.5394285714287,2305.963142857143,0.0,196.35007142857148,2024-04-05 12:00:00,2280.5394285714287,-0.0,SL,196.35
2024-04-05 13:00:00,BUY,2290.899,2282.578,2307.5409999999997,0.0,196.35007142857148,2024-04-05 14:00:00,2307.5409999999997,0.0,TP,196.35
2024-04-05 15:00:00,BUY,2317.634,2308.0000714285716,2336.901857142857,0.0,196.35007142857148,2024-04-07 22:00:00,2308.0000714285716,-0.0,SL,196.35
2024-04-08 01:00:00,SELL,2306.141,2318.379785714286,2281.6634285714285,0.0,196.35007142857148,2024-04-08 02:00:00,2318.379785714286,-0.0,SL,196.35
2024-04-08 12:00:00,SELL,2337.286,2348.134785714286,2315.5884285714287,0.0,196.35007142857148,2024-04-08 17:00:00,2328.502,0.0,Reversal,196.35
2024-04-08 18:00:00,BUY,2337.921,2329.6229285714285,2354.5171428571425,0.0,196.35007142857148,2024-04-09 07:00:00,2354.5171428571425,0.0,TP,196.35
2024-04-09 08:00:00,BUY,2354.009,2348.9196428571427,2364.1877142857143,0.0,196.35007142857148,2024-04-09 09:00:00,2364.1877142857143,0.0,TP,196.35
2024-04-09 14:00:00,SELL,2355.316,2363.924714285714,2338.098571428571,0.0,196.35007142857148,2024-04-09 20:00:00,2351.072,0.0,Reversal,196.35
2024-04-09 23:00:00,BUY,2352.108,2343.543857142857,2369.2362857142857,0.0,196.35007142857148,2024-04-10 01:00:00,2351.66,-0.0,Reversal,196.35
2024-04-10 04:00:00,BUY,2351.202,2344.2165000000005,2365.1730000000002,0.0,196.35007142857148,2024-04-10 09:00:00,2354.499,0.0,Reversal,196.35
2024-04-10 11:00:00,SELL,2347.422,2352.574,2337.1180000000004,0.0,196.35007142857148,2024-04-10 12:00:00,2337.1180000000004,0.0,TP,196.35
2024-04-10 13:00:00,SELL,2338.446,2346.166142857143,2323.0057142857145,0.0,196.35007142857148,2024-04-10 14:00:00,2346.166142857143,-0.0,SL,196.35
2024-04-11 01:00:00,BUY,2335.082,2324.3152857142854,2356.6154285714288,0.0,196.35007142857148,2024-04-11 06:00:00,2341.835,0.0,Reversal,196.35
2024-04-11 08:00:00,SELL,2336.437,2342.6828571428573,2323.9452857142855,0.0,196.35007142857148,2024-04-11 12:00:00,2342.6828571428573,-0.0,SL,196.35
2024-04-11 13:00:00,BUY,2341.365,2334.151714285714,2355.7915714285714,0.0,196.35007142857148,2024-04-11 14:00:00,2334.151714285714,-0.0,SL,196.35
2024-04-11 16:00:00,BUY,2344.713,2336.537428571429,2361.064142857143,0.0,196.35007142857148,2024-04-11 18:00:00,2361.064142857143,0.0,TP,196.35
2024-04-11 19:00:00,BUY,2361.477,2352.054357142857,2380.3222857142855,0.0,196.35007142857148,2024-04-12 01:00:00,2380.3222857142855,0.0,TP,196.35
2024-04-12 02:00:00,BUY,2390.741,2381.6079999999997,2409.007,0.0,196.35007142857148,2024-04-12 14:00:00,2409.007,0.0,TP,196.35
2024-04-12 15:00:00,BUY,2426.555,2414.551214285714,2450.562571428571,0.0,196.35007142857148,2024-04-12 16:00:00,2414.551214285714,-0.0,SL,196.35
2024-04-12 17:00:00,SELL,2369.286,2384.5652142857143,2338.7275714285715,0.0,196.35007142857148,2024-04-12 18:00:00,2338.7275714285715,0.0,TP,196.35
2024-04-12 19:00:00,SELL,2338.742,2355.581571428572,2305.0628571428574,0.0,196.35007142857148,2024-04-14 22:00:00,2355.581571428572,-0.0,SL,196.35
2024-04-15 07:00:00,SELL,2354.816,2367.1944285714285,2330.059142857143,0.0,196.35007142857148,2024-04-15 14:00:00,2330.059142857143,0.0,TP,196.35
2024-04-15 17:00:00,BUY,2357.099,2346.001,2379.295,0.0,196.35007142857148,2024-04-15 19:00:00,2379.295,0.0,TP,196.35
2024-04-15 22:00:00,BUY,2380.8,2368.428642857143,2405.5427142857143,0.0,196.35007142857148,2024-04-16 06:00:00,2386.217,0.0,Reversal,196.35
2024-04-16 07:00:00,SELL,2372.996,2382.8415,2353.3050000000003,0.0,196.35007142857148,2024-04-16 12:00:00,2373.956,-0.0,Reversal,196.35
2024-04-16 13:00:00,BUY,2376.223,2367.8312857142855,2393.0064285714284,0.0,196.35007142857148,2024-04-16 14:00:00,2367.8312857142855,-0.0,SL,196.35
2024-04-16 15:00:00,BUY,2382.956,2373.147142857143,2402.5737142857147,0.0,196.35007142857148,2024-04-17 03:00:00,2382.284,-0.0,Reversal,196.35
2024-04-17 04:00:00,SELL,2381.653,2390.485214285714,2363.988571428571,0.0,196.35007142857148,2024-04-17 08:00:00,2390.485214285714,-0.0,SL,196.35
2024-04-17 09:00:00,BUY,2392.933,2387.0320714285713,2404.734857142857,0.0,196.35007142857148,2024-04-17 10:00:00,2387.0320714285713,-0.0,SL,196.35
2024-04-17 13:00:00,BUY,2383.205,2376.694285714286,2396.2264285714286,0.0,196.35007142857148,2024-04-17 16:00:00,2376.694285714286,-0.0,SL,196.35
2024-04-17 20:00:00,SELL,2372.604,2382.762714285714,2352.2865714285713,0.0,196.35007142857148,2024-04-18 02:00:00,2367.299,0.0,Reversal,196.35
2024-04-18 03:00:00,BUY,2373.1,2363.6755714285714,2391.948857142857,0.0,196.35007142857148,2024-04-18 13:00:00,2391.948857142857,0.0,TP,196.35
2024-04-18 14:00:00,SELL,2379.681,2386.5617857142856,2365.919428571429,0.0,196.35007142857148,2024-04-18 16:00:00,2386.5617857142856,-0.0,SL,196.35
2024-04-18 20:00:00,SELL,2380.265,2387.6243571428568,2365.5462857142857,0.0,196.35007142857148,2024-04-19 01:00:00,2387.6243571428568,-0.0,SL,196.35
2024-04-19 06:00:00,SELL,2381.41,2392.1159285714284,2359.9981428571427,0.0,196.35007142857148,2024-04-19 07:00:00,2392.1159285714284,-0.0,SL,196.35
2024-04-19 08:00:00,SELL,2385.374,2396.311357142857,2363.4992857142856,0.0,196.35007142857148,2024-04-19 13:00:00,2381.414,0.0,Reversal,196.35
2024-04-19 14:00:00,BUY,2378.626,2365.665785714286,2404.546428571429,0.0,196.35007142857148,2024-04-21 22:00:00,2384.011,0.0,Reversal,196.35
2024-04-22,SELL,2386.506,2394.856214285714,2369.805571428571,0.0,196.35007142857148,2024-04-22 03:00:00,2369.805571428571,0.0,TP,196.35
2024-04-22 05:00:00,SELL,2369.677,2377.2379285714287,2354.555142857143,0.0,196.35007142857148,2024-04-22 06:00:00,2354.555142857143,0.0,TP,196.35
2024-04-22 11:00:00,SELL,2357.68,2365.758214285714,2341.5235714285714,0.0,196.35007142857148,2024-04-22 12:00:00,2341.5235714285714,0.0,TP,196.35
2024-04-22 13:00:00,SELL,2336.861,2346.1186428571427,2318.345714285714,0.0,196.35007142857148,2024-04-23 01:00:00,2318.345714285714,0.0,TP,196.35
2024-04-23 09:00:00,SELL,2303.232,2313.4510714285716,2282.793857142857,0.0,196.35007142857148,2024-04-23 12:00:00,2313.4510714285716,-0.0,SL,196.35
2024-04-23 13:00:00,BUY,2311.773,2299.558285714286,2336.2024285714288,0.0,196.35007142857148,2024-04-23 22:00:00,2322.08,0.0,Reversal,196.35
2024-04-24,SELL,2323.227,2331.0872857142854,2307.5064285714284,0.0,196.35007142857148,2024-04-24 03:00:00,2321.653,0.0,Reversal,196.35
2024-04-24 04:00:00,BUY,2327.866,2321.576,2340.446,0.0,196.35007142857148,2024-04-24 07:00:00,2321.576,-0.0,SL,196.35
2024-04-24 08:00:00,SELL,2320.657,2325.6457142857143,2310.6795714285718,0.0,196.35007142857148,2024-04-24 13:00:00,2325.6457142857143,-0.0,SL,196.35
2024-04-24 14:00:00,BUY,2321.283,2314.0459285714287,2335.7571428571428,0.0,196.35007142857148,2024-04-24 15:00:00,2335.7571428571428,0.0,TP,196.35
2024-04-24 20:00:00,SELL,2319.104,2326.8009285714284,2303.7101428571427,0.0,196.35007142857148,2024-04-25 02:00:00,2319.157,-0.0,Reversal,196.35
2024-04-25 03:00:00,SELL,2319.854,2327.178571428571,2305.204857142857,0.0,196.35007142857148,2024-04-25 06:00:00,2319.543,0.0,Reversal,196.35
2024-04-25 07:00:00,BUY,2322.607,2316.8186428571425,2334.1837142857144,0.0,196.35007142857148,2024-04-25 12:00:00,2334.1837142857144,0.0,TP,196.35
2024-04-25 13:00:00,SELL,2330.766,2337.571142857143,2317.155714285714,0.0,196.35007142857148,2024-04-25 14:00:00,2337.571142857143,-0.0,SL,196.35
2024-04-26,SELL,2330.617,2338.5245714285716,2314.8018571428574,0.0,196.35007142857148,2024-04-26 02:00:00,2332.071,-0.0,Reversal,196.35
2024-04-26 04:00:00,BUY,2334.634,2328.0606428571427,2347.780714285714,0.0,196.35007142857148,2024-04-26 08:00:00,2347.780714285714,0.0,TP,196.35
2024-04-26 09:00:00,BUY,2347.039,2342.2988571428573,2356.519285714286,0.0,196.35007142857148,2024-04-26 12:00:00,2342.2988571428573,-0.0,SL,196.35
2024-04-26 13:00:00,SELL,2344.72,2351.0571428571425,2332.045714285714,0.0,196.35007142857148,2024-04-26 14:00:00,2332.045714285714,0.0,TP,196.35
2024-04-28 22:00:00,SELL,2333.884,2341.091142857143,2319.469714285714,0.0,196.35007142857148,2024-04-29 05:00:00,2332.593,0.0,Reversal,196.35
2024-04-29 07:00:00,BUY,2329.141,2322.9128571428573,2341.597285714286,0.0,196.35007142857148,2024-04-29 09:00:00,2341.597285714286,0.0,TP,196.35
2024-04-29 12:00:00,SELL,2337.022,2343.865,2323.336,0.0,196.35007142857148,2024-04-29 16:00:00,2343.865,-0.0,SL,196.35
2024-04-29 23:00:00,SELL,2334.75,2341.1014999999998,2322.047,0.0,196.35007142857148,2024-04-30 05:00:00,2322.047,0.0,TP,196.35
2024-04-30 06:00:00,SELL,2322.956,2327.927642857143,2313.0127142857145,0.0,196.35007142857148,2024-04-30 08:00:00,2313.0127142857145,0.0,TP,196.35
2024-04-30 11:00:00,SELL,2315.416,2320.209142857143,2305.8297142857145,0.0,196.35007142857148,2024-04-30 12:00:00,2305.8297142857145,0.0,TP,196.35
2024-04-30 13:00:00,SELL,2306.025,2311.8602142857144,2294.3545714285715,0.0,196.35007142857148,2024-04-30 14:00:00,2294.3545714285715,0.0,TP,196.35
2024-04-30 17:00:00,SELL,2294.708,2301.814214285714,2280.4955714285716,0.0,196.35007142857148,2024-05-01 06:00:00,2287.432,0.0,Reversal,196.35
2024-05-01 09:00:00,BUY,2286.244,2281.250785714286,2296.230428571429,0.0,196.35007142857148,2024-05-01 11:00:00,2296.230428571429,0.0,TP,196.35
2024-05-01 12:00:00,BUY,2294.486,2289.7412857142854,2303.9754285714284,0.0,196.35007142857148,2024-05-01 14:00:00,2303.9754285714284,0.0,TP,196.35
2024-05-01 15:00:00,BUY,2304.431,2298.5984285714285,2316.0961428571427,0.0,196.35007142857148,2024-05-01 17:00:00,2298.5984285714285,-0.0,SL,196.35
2024-05-01 18:00:00,BUY,2299.778,2291.5111428571427,2316.311714285714,0.0,196.35007142857148,2024-05-01 19:00:00,2316.311714285714,0.0,TP,196.35
2024-05-02 03:00:00,SELL,2320.179,2329.7665,2301.004,0.0,196.35007142857148,2024-05-02 09:00:00,2301.004,0.0,TP,196.35
2024-05-02 10:00:00,SELL,2301.748,2307.7912142857144,2289.6615714285713,0.0,196.35007142857148,2024-05-02 13:00:00,2289.6615714285713,0.0,TP,196.35
2024-05-02 15:00:00,BUY,2303.988,2296.3382857142856,2319.2874285714283,0.0,196.35007142857148,2024-05-03,2304.243,0.0,Reversal,196.35
2024-05-03 02:00:00,SELL,2302.506,2309.2360714285714,2289.0458571428567,0.0,196.35007142857148,2024-05-03 04:00:00,2302.476,0.0,Reversal,196.35
2024-05-03 05:00:00,BUY,2307.423,2302.6716428571426,2316.925714285714,0.0,196.35007142857148,2024-05-03 06:00:00,2302.6716428571426,-0.0,SL,196.35
2024-05-03 07:00:00,SELL,2298.511,2303.005857142857,2289.5212857142856,0.0,196.35007142857148,2024-05-03 09:00:00,2303.005857142857,-0.0,SL,196.35
2024-05-03 11:00:00,SELL,2299.147,2303.058642857143,2291.3237142857142,0.0,196.35007142857148,2024-05-03 12:00:00,2303.058642857143,-0.0,SL,196.35
2024-05-03 13:00:00,SELL,2304.685,2312.4374285714284,2289.1801428571425,0.0,196.35007142857148,2024-05-03 14:00:00,2289.1801428571425,0.0,TP,196.35
2024-05-03 20:00:00,BUY,2301.349,2291.7718571428572,2320.503285714286,0.0,196.35007142857148,2024-05-05 23:00:00,2301.769,0.0,Reversal,196.35
2024-05-06,SELL,2293.929,2303.9787142857144,2273.8295714285714,0.0,196.35007142857148,2024-05-06 01:00:00,2303.9787142857144,-0.0,SL,196.35
2024-05-06 02:00:00,BUY,2308.328,2297.2929999999997,2330.398,0.0,196.35007142857148,2024-05-06 13:00:00,2330.398,0.0,TP,196.35
2024-05-06 20:00:00,BUY,2324.991,2317.570357142857,2339.8322857142857,0.0,196.35007142857148,2024-05-07 02:00:00,2322.792,-0.0,Reversal,196.35
2024-05-07 06:00:00,SELL,2321.499,2326.0505714285714,2312.395857142857,0.0,196.35007142857148,2024-05-07 08:00:00,2312.395857142857,0.0,TP,196.35
2024-05-07 12:00:00,SELL,2312.333,2317.1565714285716,2302.685857142857,0.0,196.35007142857148,2024-05-07 13:00:00,2317.1565714285716,-0.0,SL,196.35
2024-05-08 01:00:00,SELL,2314.192,2319.253642857143,2304.0687142857146,0.0,196.35007142857148,2024-05-08 02:00:00,2307.83,0.0,Reversal,196.35
2024-05-08 03:00:00,BUY,2317.087,2311.9485714285715,2327.3638571428573,0.0,196.35007142857148,2024-05-08 07:00:00,2311.9485714285715,-0.0,SL,196.35
2024-05-08 08:00:00,SELL,2305.624,2310.179214285714,2296.513571428571,0.0,196.35007142857148,2024-05-08 09:00:00,2310.179214285714,-0.0,SL,196.35
2024-05-08 12:00:00,BUY,2314.647,2309.3560714285713,2325.228857142857,0.0,196.35007142857148,2024-05-08 13:00:00,2309.3560714285713,-0.0,SL,196.35
2024-05-08 15:00:00,BUY,2315.465,2309.2036428571428,2327.9877142857144,0.0,196.35007142857148,2024-05-08 19:00:00,2309.2036428571428,-0.0,SL,196.35
2024-05-08 20:00:00,SELL,2308.231,2314.0493571428574,2296.594285714286,0.0,196.35007142857148,2024-05-09 03:00:00,2310.325,-0.0,Reversal,196.35
2024-05-09 04:00:00,BUY,2312.273,2308.2568571428574,2320.3052857142857,0.0,196.35007142857148,2024-05-09 07:00:00,2308.2568571428574,-0.0,SL,196.35
2024-05-09 09:00:00,SELL,2310.352,2314.225357142857,2302.6052857142854,0.0,196.35007142857148,2024-05-09 11:00:00,2314.225357142857,-0.0,SL,196.35
2024-05-09 12:00:00,BUY,2315.915,2310.8265714285712,2326.091857142857,0.0,196.35007142857148,2024-05-09 13:00:00,2326.091857142857,0.0,TP,196.35
2024-05-09 14:00:00,BUY,2324.317,2317.4082857142857,2338.1344285714285,0.0,196.35007142857148,2024-05-09 19:00:00,2338.1344285714285,0.0,TP,196.35
2024-05-09 20:00:00,BUY,2343.697,2335.843928571429,2359.403142857143,0.0,196.35007142857148,2024-05-10 06:00:00,2359.403142857143,0.0,TP,196.35
2024-05-10 07:00:00,BUY,2368.356,2362.9610000000002,2379.146,0.0,196.35007142857148,2024-05-10 12:00:00,2362.9610000000002,-0.0,SL,196.35
2024-05-10 13:00:00,SELL,2364.846,2371.8722857142857,2350.7934285714286,0.0,196.35007142857148,2024-05-10 14:00:00,2371.8722857142857,-0.0,SL,196.35
2024-05-10 15:00:00,SELL,2360.575,2368.561214285714,2344.602571428571,0.0,196.35007142857148,2024-05-10 16:00:00,2368.561214285714,-0.0,SL,196.35
2024-05-13 01:00:00,SELL,2363.983,2371.2852142857146,2349.378571428572,0.0,196.35007142857148,2024-05-13 06:00:00,2349.378571428572,0.0,TP,196.35
2024-05-13 07:00:00,SELL,2349.57,2354.0257142857145,2340.658571428572,0.0,196.35007142857148,2024-05-13 09:00:00,2340.658571428572,0.0,TP,196.35
2024-05-13 11:00:00,SELL,2343.224,2348.311928571429,2333.0481428571434,0.0,196.35007142857148,2024-05-13 12:00:00,2348.311928571429,-0.0,SL,196.35
2024-05-13 15:00:00,SELL,2343.68,2349.6379285714283,2331.764142857143,0.0,196.35007142857148,2024-05-13 23:00:00,2337.384,0.0,Reversal,196.35
2024-05-14,BUY,2338.39,2333.5086428571426,2348.152714285714,0.0,196.35007142857148,2024-05-14 07:00:00,2338.113,-0.0,Reversal,196.35
2024-05-14 09:00:00,BUY,2343.742,2339.7305714285717,2351.764857142857,0.0,196.35007142857148,2024-05-14 12:00:00,2339.7305714285717,-0.0,SL,196.35
2024-05-14 13:00:00,BUY,2348.285,2342.5914285714284,2359.6721428571427,0.0,196.35007142857148,2024-05-15,2355.77,0.0,Reversal,196.35
2024-05-15 01:00:00,BUY,2355.823,2350.281857142857,2366.9052857142856,0.0,196.35007142857148,2024-05-15 08:00:00,2366.9052857142856,0.0,TP,196.35
2024-05-15 12:00:00,BUY,2362.743,2356.940357142857,2374.3482857142853,0.0,196.35007142857148,2024-05-15 13:00:00,2356.940357142857,-0.0,SL,196.35
2024-05-15 15:00:00,BUY,2373.768,2364.5505000000003,2392.203,0.0,196.35007142857148,2024-05-16,2392.203,0.0,TP,196.35
2024-05-16 01:00:00,BUY,2394.907,2385.572571428572,2413.5758571428573,0.0,196.35007142857148,2024-05-16 06:00:00,2390.211,-0.0,Reversal,196.35
2024-05-16 07:00:00,SELL,2387.131,2392.0337142857143,2377.3255714285715,0.0,196.35007142857148,2024-05-16 13:00:00,2377.3255714285715,0.0,TP,196.35
2024-05-16 14:00:00,SELL,2375.101,2381.1477142857143,2363.0075714285717,0.0,196.35007142857148,2024-05-16 15:00:00,2381.1477142857143,-0.0,SL,196.35
2024-05-17 02:00:00,BUY,2378.203,2373.1512857142857,2388.3064285714286,0.0,196.35007142857148,2024-05-17 11:00:00,2388.3064285714286,0.0,TP,196.35
2024-05-17 12:00:00,BUY,2389.644,2385.2727142857143,2398.386571428571,0.0,196.35007142857148,2024-05-17 13:00:00,2398.386571428571,0.0,TP,196.35
2024-05-17 14:00:00,BUY,2401.603,2395.4804285714285,2413.8481428571426,0.0,196.35007142857148,2024-05-17 15:00:00,2413.8481428571426,0.0,TP,196.35
2024-05-17 18:00:00,BUY,2414.256,2406.6369999999997,2429.4939999999997,0.0,196.35007142857148,2024-05-20 01:00:00,2429.4939999999997,0.0,TP,196.35
2024-05-20 05:00:00,BUY,2437.297,2428.269642857143,2455.351714285714,0.0,196.35007142857148,2024-05-20 11:00:00,2428.269642857143,-0.0,SL,196.35
2024-05-20 12:00:00,SELL,2430.57,2440.9935714285716,2409.7228571428573,0.0,196.35007142857148,2024-05-20 17:00:00,2426.533,0.0,Reversal,196.35
2024-05-20 18:00:00,BUY,2435.31,2424.7894285714287,2456.351142857143,0.0,196.35007142857148,2024-05-20 20:00:00,2424.7894285714287,-0.0,SL,196.35
2024-05-21 01:00:00,SELL,2428.914,2437.9097142857145,2410.9225714285717,0.0,196.35007142857148,2024-05-21 03:00:00,2410.9225714285717,0.0,TP,196.35
2024-05-21 11:00:00,BUY,2419.738,2412.0027857142854,2435.2084285714286,0.0,196.35007142857148,2024-05-21 18:00:00,2419.921,0.0,Reversal,196.35
2024-05-22 01:00:00,SELL,2420.509,2426.035714285714,2409.455571428571,0.0,196.35007142857148,2024-05-22 02:00:00,2426.035714285714,-0.0,SL,196.35
2024-05-22 03:00:00,SELL,2417.724,2423.5057142857145,2406.1605714285715,0.0,196.35007142857148,2024-05-22 10:00:00,2417.251,0.0,Reversal,196.35
2024-05-22 11:00:00,SELL,2414.673,2419.962714285714,2404.093571428571,0.0,196.35007142857148,2024-05-22 14:00:00,2404.093571428571,0.0,TP,196.35
2024-05-22 18:00:00,SELL,2388.482,2397.3325,2370.781,0.0,196.35007142857148,2024-05-23 01:00:00,2370.781,0.0,TP,196.35
2024-05-23 05:00:00,SELL,2372.792,2379.9100714285714,2358.5558571428573,0.0,196.35007142857148,2024-05-23 06:00:00,2358.5558571428573,0.0,TP,196.35
2024-05-23 11:00:00,BUY,2366.309,2359.3399285714286,2380.247142857143,0.0,196.35007142857148,2024-05-23 13:00:00,2359.3399285714286,-0.0,SL,196.35
2024-05-23 14:00:00,SELL,2358.563,2368.384285714286,2338.9204285714286,0.0,196.35007142857148,2024-05-23 17:00:00,2338.9204285714286,0.0,TP,196.35
2024-05-23 18:00:00,SELL,2332.184,2342.385142857143,2311.7817142857143,0.0,196.35007142857148,2024-05-24 01:00:00,2329.023,0.0,Reversal,196.35
2024-05-24 02:00:00,SELL,2333.819,2342.7457142857143,2315.9655714285714,0.0,196.35007142857148,2024-05-24 05:00:00,2334.976,-0.0,Reversal,196.35
2024-05-24 06:00:00,BUY,2338.488,2332.534142857143,2350.3957142857143,0.0,196.35007142857148,2024-05-24 12:00:00,2338.175,-0.0,Reversal,196.35
2024-05-24 13:00:00,BUY,2339.198,2333.3216428571427,2350.950714285714,0.0,196.35007142857148,2024-05-24 14:00:00,2337.229,-0.0,Reversal,196.35
2024-05-24 15:00:00,SELL,2338.39,2344.4189285714283,2326.3321428571426,0.0,196.35007142857148,2024-05-26 22:00:00,2335.785,0.0,Reversal,196.35
2024-05-26 23:00:00,BUY,2340.165,2334.668857142857,2351.1572857142855,0.0,196.35007142857148,2024-05-27,2334.668857142857,-0.0,SL,196.35
2024-05-27 02:00:00,BUY,2339.673,2334.2214999999997,2350.576,0.0,196.35007142857148,2024-05-27 07:00:00,2341.425,0.0,Reversal,196.35
2024-05-27 12:00:00,BUY,2345.076,2340.533,2354.162,0.0,196.35007142857148,2024-05-27 13:00:00,2354.162,0.0,TP,196.35
2024-05-27 14:00:00,BUY,2354.937,2349.712357142857,2365.3862857142853,0.0,196.35007142857148,2024-05-27 23:00:00,2352.0,-0.0,Reversal,196.35
2024-05-28 01:00:00,BUY,2351.751,2347.2125,2360.828,0.0,196.35007142857148,2024-05-28 06:00:00,2347.2125,-0.0,SL,196.35
2024-05-28 08:00:00,SELL,2343.974,2347.9155714285716,2336.090857142857,0.0,196.35007142857148,2024-05-28 11:00:00,2347.9155714285716,-0.0,SL,196.35
